1.0    3.53883589099e-16    -2.11636264069e-16    -4.02455846427e-16    
3.53883589099e-16    1.0    -2.671474153e-16    8.32667268469e-17    
-2.11636264069e-16    -2.671474153e-16    1.0    -6.93889390391e-16    
-4.02455846427e-16    8.32667268469e-17    -6.93889390391e-16    1.0    
